Llistat del pla docent per estudi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Centre: ;;;6 - Facultat de Ciències, Tecnologia i Enginyeries;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Estudi: ;;;Tots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Curs acadèmic: ;;;2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Identificador element;Centre;Descripció del Centre;Pla;Descripció del Pla;Codi de l'assignatura;Assignatura;Curs;Tipus de l?assignatura;Crèdits ECTS;Classe;Categoria;Tipologia;Grup;Observacions;Estudiants matriculats;places;Estudiants previstos assignatura;Estudiants màxim propis grup;Hores previstes per grup;Tipus del període;Valor del període;Torn;Idioma;Modalitat;Matricula Out;Altres plans de l?assignatura;Criteri d?assignació;Grup pare;EstudiGrup pare;Macrogrups fills;Matriculats fills;Identificador elementFill1;Identificador elementFill2;Identificador elementFill3;Identificador elementFill4;Identificador elementFill5;Identificador elementFill6;Identificador elementFill7;Identificador elementFill8;Identificador elementFill9;Identificador elementFill10;Identificador elementFill11;Identificador elementFill12;Identificador elementFill13;Identificador elementFill14;Identificador elementFill15;Identificador elementFill16;Identificador elementFill17;Identificador elementFill18;Identificador elementFill19;Identificador elementFill20;Identificador elementFill21;Identificador elementFill22;Identificador elementFill23
107_16208_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16208;Electrònica de Vehicles II;2;Normal;3;Obligatòria;NO ESTÀNDARD;Grup Classe;51; ;55;65;40;65;80;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16208_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16208;Electrònica de Vehicles II;2;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101; ;0;24;40;24;40;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16208_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16208;Electrònica de Vehicles II;2;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102; ;0;24;40;24;40;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16209_40;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16209;Instrumentació Electrònica de Vehicles;2;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe;40;No informat;0;5;40;5;160;S;2;Torn Matí;Català;Presencial;0;;Manual;0;107_16209_51;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16209_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16209;Instrumentació Electrònica de Vehicles;2;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe;51;No informat;64;70;40;70;160;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;1;0;107_16209_40;;;;;;;;;;;;;;;;;;;;;;
107_16209_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16209;Instrumentació Electrònica de Vehicles;2;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101;No informat;0;20;40;20;80;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16209_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16209;Instrumentació Electrònica de Vehicles;2;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102;No informat;0;20;40;20;80;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16209_5103;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16209;Instrumentació Electrònica de Vehicles;2;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5103;No informat;0;20;40;20;80;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16210_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16210;Sistemes Encastats per a Vehicles ;3;Normal;3;Obligatòria;ESTÀNDARD;Grup Classe en anglès;51; ;31;50;35;50;120;S;2;Torn Matí;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16211_40;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16211;Vehicles Elèctrics;3;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe;40;Coordinació ABP;0;50;40;50;180;S;1;Torn Matí;Català;Presencial;0;;Manual;0;107_16211_51;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16211_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16211;Vehicles Elèctrics;3;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe;51;Coordinació ABP;41;50;40;50;180;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;1;0;107_16211_40;;;;;;;;;;;;;;;;;;;;;;
107_16211_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16211;Vehicles Elèctrics;3;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101;Coordinació ABP;0;20;40;20;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16211_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16211;Vehicles Elèctrics;3;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102;Coordinació ABP;0;20;40;20;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16212_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16212;Equipament per a l'Automoció I ;4;Normal;3;Obligatòria;NO ESTÀNDARD;Grup Classe en anglès;51; ;27;50;30;50;60;S;2;Torn Matí;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16212_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16212;Equipament per a l'Automoció I ;4;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101; ;0;30;30;30;60;S;2;Torn Matí;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16212_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16212;Equipament per a l'Automoció I ;4;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102; ;0;30;30;30;60;S;2;Torn Matí;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16213_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16213;Connectivitat de Vehicles;3;Normal;3;Obligatòria;ESTÀNDARD;Grup Classe en anglès;51; ;30;50;35;50;120;S;2;Torn Matí;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16214_40;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16214;Conducció Autònoma I ;4;Normal;3;Obligatòria;NO ESTÀNDARD;Grup Classe en anglès;40; ;0;5;30;5;60;S;2;Torn Matí;Anglès;Presencial;0;;Manual;0;107_16214_51;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16214_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16214;Conducció Autònoma I ;4;Normal;3;Obligatòria;NO ESTÀNDARD;Grup Classe en anglès;51; ;29;50;30;50;60;S;2;Torn Matí;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;1;0;107_16214_40;;;;;;;;;;;;;;;;;;;;;;
107_16214_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16214;Conducció Autònoma I ;4;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101; ;0;30;30;30;60;S;2;Torn Matí;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16214_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16214;Conducció Autònoma I ;4;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102; ;0;30;30;30;60;S;2;Torn Matí;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16215_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16215;Materials Aplicats a l'Automoció;2;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe;51;No informat;43;60;50;60;180;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16215_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16215;Materials Aplicats a l'Automoció;2;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101;No informat;0;15;50;15;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16215_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16215;Materials Aplicats a l'Automoció;2;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102;No informat;0;15;50;15;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16215_5103;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16215;Materials Aplicats a l'Automoció;2;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5103;No informat;0;15;50;15;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16216_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16216;Mecànica de Fluids;2;Normal;3;Obligatòria;NO ESTÀNDARD;Grup Classe;51; ;50;60;40;60;80;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16216_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16216;Mecànica de Fluids;2;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101; ;0;30;40;30;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16216_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16216;Mecànica de Fluids;2;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102; ;0;30;40;30;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16217_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16217;Elasticitat i Resistència de Materials;2;Normal;3;Obligatòria;NO ESTÀNDARD;Grup Classe;51; ;52;60;30;60;80;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16217_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16217;Elasticitat i Resistència de Materials;2;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101; ;0;24;30;24;40;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16217_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16217;Elasticitat i Resistència de Materials;2;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102; ;0;24;30;24;40;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16218_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16218;Sistemes Mecànics de Vehicles;2;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe;51; ;59;65;40;65;180;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16218_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16218;Sistemes Mecànics de Vehicles;2;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101; ;0;24;40;24;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16218_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16218;Sistemes Mecànics de Vehicles;2;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102; ;0;24;40;24;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16218_5103;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16218;Sistemes Mecànics de Vehicles;2;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5103; ;0;24;40;24;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16219_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16219;Estructures de Vehicles; ;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe;51; ;75;75;40;75;160;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16219_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16219;Estructures de Vehicles; ;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101; ;0;24;40;24;80;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16219_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16219;Estructures de Vehicles; ;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102; ;0;24;40;24;80;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16219_5103;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16219;Estructures de Vehicles; ;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5103; ;0;24;40;24;80;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16220_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16220;Sistemes de Tracció;3;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe;51; ;37;50;30;50;160;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16220_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16220;Sistemes de Tracció;3;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101; ;0;24;30;24;80;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16220_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16220;Sistemes de Tracció;3;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102; ;0;24;30;24;80;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16221_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16221;Motors;2;Normal;3;Obligatòria;NO ESTÀNDARD;Grup Classe;51; ;36;60;30;60;80;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16221_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16221;Motors;2;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101; ;0;15;30;15;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16221_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16221;Motors;2;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102; ;0;15;30;15;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16221_5103;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16221;Motors;2;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5103; ;0;15;30;15;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16222_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16222;Introducció a l'Arquitectura i Fabricació de Vehicles;1;Normal;6;Obligatòria;ESTÀNDARD;Grup Classe;51; ;44;65;40;65;240;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16223_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16223;Enginyeria de Processos de Fabricació;2;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe;51; ;34;60;30;60;200;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16223_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16223;Enginyeria de Processos de Fabricació;2;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101; ;0;20;30;20;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16223_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16223;Enginyeria de Processos de Fabricació;2;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102; ;0;20;30;20;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16224_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16224;Indústries Intel·ligents ;  ;Normal;3;Obligatòria;ESTÀNDARD;Grup Classe en anglès;51; ;28;50;40;50;120;S;1;Torn Matí;Anglès;Online;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16225_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16225;Modelatge i Simulació de Vehicles;3;Normal;3;Obligatòria;NO ESTÀNDARD;Grup Classe;51; ;37;50;40;50;80;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16225_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16225;Modelatge i Simulació de Vehicles;3;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101; ;0;24;40;24;40;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16225_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16225;Modelatge i Simulació de Vehicles;3;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102; ;0;24;40;24;40;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16226_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16226;Enginyeria de Control;3;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe;51; ;45;55;40;55;200;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16226_1501;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16226;Enginyeria de Control;3;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1501; ;0;20;40;20;40;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16226_1502;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16226;Enginyeria de Control;3;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1502; ;0;20;40;20;40;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16227_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16227;Robòtica i Automatització Industrial;3;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe en anglès;51; ;40;50;35;50;180;S;1;Torn Matí;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16227_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16227;Robòtica i Automatització Industrial;3;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5101; ;0;20;35;20;60;S;1;Torn Matí;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16227_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16227;Robòtica i Automatització Industrial;3;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;5102; ;0;20;35;20;60;S;1;Torn Matí;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16228_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16228;Gestió de Projectes ;  ;Normal;3;Obligatòria;ESTÀNDARD;Grup Classe en anglès;51; ;28;50;30;50;120;S;1;Torn Matí;Anglès;Online;1;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16229_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16229;Gestió d'Operacions i Innovació ;3;Normal;3;Obligatòria;ESTÀNDARD;Grup Classe en anglès;51; ;34;50;35;50;120;S;1;Torn Matí;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16230_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16230;Pràctiques en Empresa I;3;Pràctiques Curriculars;12;Pràctiques externes;PRACT. Externes/Extracurrriculars;Grup Classe;51;No informat;21;50;32;50;0;S;2;Torn Mixt;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16230_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16230;Pràctiques en Empresa I;3;Pràctiques Curriculars;12;Pràctiques externes;PRACT. Externes/Extracurrriculars;Tutoritzacions de pràctiques externes o de TFG/TFM;5101;No informat;0;16;32;16;240;S;2;Torn Mixt;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16230_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16230;Pràctiques en Empresa I;3;Pràctiques Curriculars;12;Pràctiques externes;PRACT. Externes/Extracurrriculars;Tutories Altra Activitat Acadèmica;5101;No informat;0;0;32;0;240;S;2;Torn Mixt;Català; ;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16230_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16230;Pràctiques en Empresa I;3;Pràctiques Curriculars;12;Pràctiques externes;PRACT. Externes/Extracurrriculars;Tutoritzacions Fora Dedicació;5101;No informat;0;0;32;0;240;S;2;Torn Mixt;Català; ;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16230_5102;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16230;Pràctiques en Empresa I;3;Pràctiques Curriculars;12;Pràctiques externes;PRACT. Externes/Extracurrriculars;Tutoritzacions de pràctiques externes o de TFG/TFM;5102;No informat;0;16;32;16;240;S;2;Torn Mixt;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16231_32;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16231;Pràctiques en Empresa II;3;Pràctiques Curriculars;12;Pràctiques externes;PRACT. Externes/Extracurrriculars;Grup Classe;32;3 tutors per 16 estudiants cada tutor;0;5;32;5;0;S;2;Torn Mixt;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16231_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16231;Pràctiques en Empresa II;3;Pràctiques Curriculars;12;Pràctiques externes;PRACT. Externes/Extracurrriculars;Grup Classe;51;3 tutors per 16 estudiants cada tutor;33;50;32;50;0;S;2;Torn Mixt;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16231_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16231;Pràctiques en Empresa II;3;Pràctiques Curriculars;12;Pràctiques externes;PRACT. Externes/Extracurrriculars;Tutories Altra Activitat Acadèmica;5101;3 tutors per 16 estudiants cada tutor;0;0;32;0;240;S;2;Torn Mixt;Català; ;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16231_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16231;Pràctiques en Empresa II;3;Pràctiques Curriculars;12;Pràctiques externes;PRACT. Externes/Extracurrriculars;Tutoritzacions de pràctiques externes o de TFG/TFM;5101;3 tutors per 16 estudiants cada tutor;0;16;32;16;240;S;2;Torn Mixt;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16231_5101;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16231;Pràctiques en Empresa II;3;Pràctiques Curriculars;12;Pràctiques externes;PRACT. Externes/Extracurrriculars;Tutoritzacions Fora Dedicació;5101;3 tutors per 16 estudiants cada tutor;0;0;32;0;240;S;2;Torn Mixt;Català; ;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
